"Secuencia","Costeo_Producto","Producto","Cliente","Detalle","Colores","Cantidad Solicitada","Costo Total Unitario","Costo Indirecto","Ganancia","Es Duplicado","Fijar Precio Venta","Margen Ganancia Real","Precio Venta","Costo Negociado Sin IVA","Negociado con","Categoría","Ficha Técnica Producto","Id.","Fecha"
1,"COS-0012621-2","BLAZER SASTRE","AEROSAN S.A.S.","BLEIZER TRAFICO  DOTACION HOMBRE","Azul oscuro",14,108300.0,9747.0,1.3,"true","false",23.08,153461.0,"","","Chaqueta-","BLAZER_HOMBRE_AZUL_OSCURO-removebg-preview.png","80395091","19/02/2026"
2,"COS-0012621-3","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON SATRE  HOMBRE  COLOR  AZUL OSCURO","Azul oscuro",28,41100.0,3699.0,1.35,"true","false",25.93,60479.0,"","","Pantalon-","","80395097","19/02/2026"
3,"COS-0012621-4","BLAZER SASTRE","AEROSAN S.A.S.","BLEIZER TRAFICO  DOTACION DAMA","Azul oscuro",30,85050.0,7655.0,1.3,"true","false",23.08,120517.0,"","","Chaqueta-","","80395105","19/02/2026"
4,"COS-0012621-5","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON AZUL TRAFICO  DAMA","Azul oscuro",60,36840.0,3316.0,1.3,"true","false",23.08,52203.0,"","","Pantalon-","","80395111","19/02/2026"
5,"COS-0012621-6","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA AZUL TRAFICO HOMBRE","Azul claro",28,35000.0,3150.0,1.3,"true","false",23.08,49595.0,"","","Camisa-","","80395118","19/02/2026"
6,"COS-0012621-7","camisa cuello V","AEROSAN S.A.S.","CAMISA AZUL TRAFICO  DAMA","Azul claro",60,33200.0,2988.0,1.3,"true","false",23.08,47044.0,"","","Camisa-","","80395124","19/02/2026"
7,"COS-0012621-8","Saco Tejido","AEROSAN S.A.S.","CARDIGAN (BUSO DE LANA) DOT DAMA","Azul oscuro",30,41500.0,3735.0,1.3,"true","false",23.08,58806.0,"","","Saco-","","80395130","19/02/2026"
8,"COS-0012621-9","Saco Tejido","AEROSAN S.A.S.","PULLOVER TRAFICO TRAFICO HOMBRE AZUL OSCURO ","Azul oscuro",14,41500.0,3735.0,1.3,"true","false",23.08,58806.0,"","","Saco-","","80395135","19/02/2026"
9,"COS-0012621-9","Vestido  Dama Sastre","AEROSAN S.A.S.","VESTIDO JARDINERA TRAFICO AZUL OSCURO","Azul oscuro",30,59420.0,5348.0,1.35,"true","false",25.93,87437.0,"","","Sastrería-","","80395141","19/02/2026"
1,"COS-0012619-2","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA PREMIUM BLANCO DAMA O CABALLERO MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",1,42585.0,3833.0,1.35,"true","false",25.93,62664.0,"","","Camisa-","","80385148","19/02/2026"
1,"COS-0012618-2","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON TRAFICO AZÚL SV / C DAMA","Azul oscuro",60,41061.0,3695.0,1.3,"true","false",23.08,58183.0,"","","Pantalon-","208145 FT. PANTALÓN CALLE AZUL OSCURO AEROSAN DAMA.pdf","80385004","19/02/2026"
2,"COS-0012618-3","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON  TRAFICO AZÚL SV / C HOMBRE","Azul oscuro",28,42903.0,3861.0,1.3,"true","false",23.08,60793.0,"","","Pantalon-","108143 FT. PANTALÓN CALLE AZUL OSCURO AEROSAN HOMBRE.pdf","80385011","19/02/2026"
3,"COS-0012618-3","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA MANGA LARGA FORMAL HOMBRE COLOR AZUL CLARO","Azul claro",14,35000.0,3150.0,1.3,"true","false",23.08,49595.0,"","","Camisa-","102221 FT. CAMISA AZUL CLARO MANGA LARGA AEROSAN HOMBRE.pdf","80385185","19/02/2026"
4,"COS-0012618-4","blusa cuello redondo","AEROSAN S.A.S.","BLUSA CUELLO V DE ABOTONAR, MANGA LARGA DAMA","Azul claro",30,33200.0,2988.0,1.3,"true","false",23.08,47044.0,"","","Camisa-","202235 FT. BLUSA AZUL CLARO MANGA LARGA AEROSAN DAMA.pdf","80385191","19/02/2026"
1,"COS-0012617-2","BATA TIPO LABORATORIO","GRUPO QUALA","BATA TIPO TOGA COLOR AZUL CLARO, CON LOGO QUALA ESTAMPADO A DOS TINTAS, TAMAÑO BOLSILLO","Azul claro",200,15800.0,1422.0,1.45,"true","false",31.03,24972.0,"","","Bata-","72 -F T BATA TIPO TOGA.xlsx","80377443","19/02/2026"
2,"COS-0012616-3","pantalón antifluido","Molt Panamá (PA)","Uniforme Chefpantalón resortado  beige","",1,20070.0,1806.0,1.3,"true","false",23.08,28439.0,"","","Pantalon-","","80374169","19/02/2026"
3,"COS-0012616-4","pantalón antifluido","Molt Panamá (PA)","Uniforme Chefpantalón resortado negro","",1,20070.0,1806.0,1.3,"true","false",23.08,28439.0,"","","Pantalon-","","80374217","19/02/2026"
4,"COS-0012616-5","Gorro Cheff","Molt Panamá (PA)","Uniforme cheffGorro cheff","",1,11672.0,1050.0,1.3,"true","false",23.08,16539.0,"","","Gorro-","","80374231","19/02/2026"
5,"COS-0012616-6","Peto Peto","Molt Panamá (PA)","Pizzerodelantal tipo peto verde con tiras cruzadas en  beige","",1,19640.0,1768.0,1.3,"true","false",23.08,27830.0,"","","Delantal-","","80374239","19/02/2026"
6,"COS-0012616-7","POLO MANGA CORTA","Molt Panamá (PA)","Pizzeropolo manga  corta color verde cuello  y puños tejidos pie de  cuello y pechera interna en  verde","",1,23340.0,2101.0,1.3,"true","false",23.08,33073.0,"","","Camiseta-","","80374249","19/02/2026"
7,"COS-0012616-8","Gorra seis cascos","Molt Panamá (PA)","PizzeroGorra tipo 6 cascos verde o beige con cinta  interna en color contraste","",1,12935.0,1164.0,1.3,"true","false",23.08,18329.0,"","","Gorra-","","80374260","19/02/2026"
8,"COS-0012616-9","POLO MANGA CORTA","Molt Panamá (PA)","Pizzeropolo manga  corta color verde   con cuellos y puños tejidos","",1,22410.0,2017.0,1.3,"true","false",23.08,31755.0,"","","Camiseta-","","80374279","19/02/2026"
9,"COS-0012616-10","POLO MANGA CORTA","Molt Panamá (PA)","Entrenadorpolo manga  corta color verde  con pechera interna en rojo cuello y puños tejidos","",1,27170.0,2445.0,1.3,"true","false",23.08,38500.0,"","","Camiseta-","","80374322","19/02/2026"
10,"COS-0012616-11","Peto Peto","Molt Panamá (PA)","Entrenadordelantal tipo peto verde con tiras cruzadas en  beige","",1,19640.0,1768.0,1.3,"true","false",23.08,27830.0,"","","Delantal-","","80374332","19/02/2026"
11,"COS-0012616-12","Gorra seis cascos","Molt Panamá (PA)","EntrenadorGorra tipo 6 cascos verde o beige con cinta  interna en color contraste","",1,12935.0,1164.0,1.3,"true","false",23.08,18329.0,"","","Gorra-","","80374343","19/02/2026"
12,"COS-0012616-13","T-SHIRT MANGA CORTA","Molt Panamá (PA)","RepartidorCamistea t-shirt verde y negra","",1,17390.0,1565.0,1.3,"true","false",23.08,24642.0,"","","Camiseta-","","80374350","19/02/2026"
13,"COS-0012616-14","PANTALON RESORTADO CABALLERO","Molt Panamá (PA)","RepartidorPantalón  resortado con bolsillo tipo cargo y reflectivo","",1,30812.0,2773.0,1.3,"true","false",23.08,43661.0,"","","Pantalon-","","80374356","19/02/2026"
14,"COS-0012616-15","Gorra seis cascos","Molt Panamá (PA)","RepartidorGorra tipo seis cascos verde","",1,11625.0,1046.0,1.3,"true","false",23.08,16472.0,"","","Gorra-","","80374368","19/02/2026"
15,"COS-0012616-16","Gorra seis cascos","Molt Panamá (PA)","RepartidorGorra tipo seis cascos negra  - no se  cotiza la linea reflectiva","",1,11625.0,1046.0,1.3,"true","false",23.08,16472.0,"","","Gorra-","","80374373","19/02/2026"
16,"COS-0012616-17","CHAQUETA SPORT","Molt Panamá (PA)","RepartidorChaqueta negra tipo rompevientos con reflectivo","",1,53596.0,4824.0,1.3,"true","false",23.08,75946.0,"","","Chaqueta-","","80374378","19/02/2026"
17,"COS-0012616-18","CHAQUETA SPORT","Molt Panamá (PA)","RepartidorChaqueta Verde tipo rompevientos con reflectivo","",1,55738.0,5016.0,1.3,"true","false",23.08,78980.0,"","","Chaqueta-","","80374400","19/02/2026"
18,"COS-0012616-19","CHAQUETA SPORT","Molt Panamá (PA)","RepartidorChaqueta  sport combinada  verde con cortes  en contraste color negro y reflectivo","",1,58846.0,5296.0,1.3,"true","false",23.08,83385.0,"","","Chaqueta-","","80374414","19/02/2026"
19,"COS-0012616-20","Maleta","Molt Panamá (PA)","RepartidorMaleta domiciliario","",1,202000.0,18180.0,1.3,"true","false",23.08,286234.0,"","","Accesorios-","","80374478","19/02/2026"
20,"COS-0012616-21","Gorra seis cascos","Molt Panamá (PA)","GerenteGorra tipo 6 cascos  verde y negro  con  aplique encauchetado","",1,14340.0,1291.0,1.3,"true","false",23.08,20320.0,"","","Gorra-","","80374482","19/02/2026"
21,"COS-0012616-22","CAMISA MANGA CORTA","Molt Panamá (PA)","GerenteCamisa masculina verde y roja  con aplique encauchetado","",1,37295.0,3357.0,1.3,"true","false",23.08,52848.0,"","","Camisa-","","80374541","19/02/2026"
1,"COS-0012616-2","BATA CHEF","Molt Panamá (PA)","Uniforme ChefBata chef","",1,24350.0,2192.0,1.3,"true","false",23.08,34505.0,"","","Bata-","","80374161","19/02/2026"
4,"COS-0012615-5","Gorro Cheff","Molt Panamá (PA)","Uniforme cheffGorro cheff","",1,9142.0,823.0,1.3,"true","false",23.08,12955.0,"","","Gorro-","","80373005","19/02/2026"
19,"COS-0012615-20","CAMISA MANGA LARGA","Molt Panamá (PA)","GerenteCamisa masculina  beige","",1,28920.0,2603.0,1.3,"true","false",23.08,40980.0,"","","Camisa-","","80373164","19/02/2026"
21,"COS-0012615-22","Gorra seis cascos","Molt Panamá (PA)","Bordado frente pequeño y encaucehtado lateral","",1,11930.0,1074.0,1.3,"true","false",23.08,16905.0,"","","Gorra-","","80373192","19/02/2026"
22,"COS-0012615-22","Gorra seis cascos","Molt Panamá (PA)","Embone bordado frente grande y encaucehtado lateral","",1,12830.0,1155.0,1.3,"true","false",23.08,18181.0,"","","Gorra-","","80376593","19/02/2026"
1,"COS-0012614-2","camisa  overol","Rio Paila Castilla","5202134 CAMISA DRIL GRIS MANDO MED CAMPO COSECHA TALLA -L","",1,33603.0,3024.0,1.25,"true","false",20.0,45784.0,"","","Camisa-","5202134 CAMISA DRIL GRIS CLARO MANGA LARGA (1).pdf","80370599","19/02/2026"
2,"COS-0012614-3","PANTALÓN JEAN","Rio Paila Castilla","5202541 PANTALON JEAN CINTA REFLECTIVA - TALLA 34","",1,29046.0,2614.0,1.25,"true","false",20.0,39575.0,"","","Pantalon-","5202541 JEANS INDIGO 13 OZ CINTA REFLECTIVA (1).pdf","80370610","19/02/2026"
3,"COS-0012614-4","Camibuzo","Rio Paila Castilla","5205215 CAMIBUSO POLO BLANCO MANGA LARGA EMPACADERO- TALLA L","",1,25316.0,2278.0,1.25,"true","false",20.0,34493.0,"","","Camibuzo-","5205215 CAMIBUSO TIPO POLO BLANCO.pdf","80370624","19/02/2026"
4,"COS-0012614-5","pantalon sudadera","Rio Paila Castilla","5203794 PANTALON SUDADERA BLANCO MTTO FABRICA TALLA-34","",1,26600.0,2394.0,1.25,"true","false",20.0,36243.0,"","","Pantalon-","5203794 BOMBACHO DRIL BLANCO (1)sin logo (1).pdf","80370634","19/02/2026"
5,"COS-0012614-6","CAMISA MANGA LARGA","Rio Paila Castilla","5202116 CAMISA DACRON AZUL CONDUCTOR MAQUINARIA TALLA -L","",1,27120.0,2441.0,1.25,"true","false",20.0,36951.0,"","","Camisa-","5202116 CAMISA DACRON MANGA CORTA.pdf","80370644","19/02/2026"
1,"COS-0012613-1","T-SHIRT MANGA CORTA","EL VIAJERO HOSTELS SAS","CAMISETA  T-SHIRT  colores: naranja -azul -amarillocuello redondo manga cortalogos estampados en serigrafia según diseño","",3,40290.0,3626.0,1.2,"false","false",16.67,52699.0,"","","Camiseta-","VH26_Camiseta_Colores (1).pdf","80369146","19/02/2026"
1,"COS-0012612-2","Overol Tipo Piloto","Innergy","Overol enterizo en dril color azul cuello sport, manga larga con puño aparte  con broche, bolsillos parche en pecho, derecho con tapa y broche, izquierdo sin tapa, dos bolsillos sesgados en pantalón de overol con fondo de bolsillo y dos de parche con tapa en posterior, cintura posterior de overol resortada, cremallera con doble slider en centro frente, pechera cubre cremallera dos broches ocultos, cinta reflectiva unicolor de una pulgada en delanteros, piernas, mangas y espalda, cremallera en botas de pantalón, logos bordado tipo aplique en pecho derecho, manga derecha y en espada","",1,169712.0,15274.0,1.4,"true","false",28.57,258980.0,"","","Overol-","WhatsApp Image 2026-02-13 at 7.29.40 AM.jpeg","80367615","19/02/2026"
1,"COS-0012611-1","CHAQUETA SPORT","Yunex","CHAQUETA SPORTProceso laminado.Cuello alto con cremallera central semi invisible.Bolsillo superior izquierdo con cremallera a la vista. con embone reflectivo en contorno Bolsillos delanteros inferiores con cremallera a la vista.Manga larga con puño independiente liso.Ruedo liso.forro interno en fleece opcionalLogo bordado en el pecho.","NEGRO",1,72940.0,6565.0,1.3,"false","false",23.08,103357.0,"","","Chaqueta-","WhatsApp Image 2026-02-19 at 11.21.08 AM.jpeg","80367400","19/02/2026"
1,"COS-0012610-1","PANTALÓN JEAN","Rio Paila Castilla","5202138	PANTALON JEAN 12 ONZAS USO GENERAL","azul",12300,24285.0,2186.0,1.12,"false","false",10.71,29648.0,"","","Pantalon-","","80372837","19/02/2026"
2,"COS-0012610-11","PANTALÓN JEAN","Rio Paila Castilla","5202541	PANTALON JEAN CINTA REFLECTIVA","",6435,26127.0,2351.0,1.12,"true","false",10.71,31895.0,"","","Pantalon-","","80375371","19/02/2026"
3,"COS-0012610-3","Gorra Curva","Rio Paila Castilla","5203798	CACHUCHA AMERICANA O BEISBOLERA","NA",3160,11136.0,1002.0,1.15,"false","false",13.04,13959.0,"","","Gorra-","","80372854","19/02/2026"
4,"COS-0012610-4","PANTALÓN JEAN","Rio Paila Castilla","5203533	PANTALON JEANS C/CINT FALLA","AZUL",2712,26315.0,2368.0,1.12,"false","false",10.71,32125.0,"","","Pantalon-","","80372860","19/02/2026"
5,"COS-0012610-5","CAMISA MANGA CORTA","Rio Paila Castilla","5202116	CAMISA DACRON AZUL CONDUCTOR MAQUINARIA","AZUL",2449,22576.0,2032.0,1.15,"false","false",13.04,28299.0,"","","Camisa-","","80372866","19/02/2026"
6,"COS-0012610-6","camisa  overol","Rio Paila Castilla","5202134	CAMISA DRIL GRIS MANDO MED CAMPO COSECHA","Gris claro",1900,33145.0,2983.0,1.15,"false","false",13.04,41547.0,"","","Camisa-","","80372877","19/02/2026"
7,"COS-0012610-7","camisa  overol","Rio Paila Castilla","5203531	CAMISA DRIL AZUL M/L FABRICA","AZUL",1322,30770.0,2769.0,1.15,"false","false",13.04,38570.0,"","","Camisa-","","80372879","19/02/2026"
8,"COS-0012610-8","pantalon sudadera","Rio Paila Castilla","5203535	PANTALON SUDADERA GRIS MTTO FABRICA","BLANCO",1302,21177.0,1906.0,1.18,"false","false",15.25,27238.0,"","","Pantalon-","","80372880","19/02/2026"
9,"COS-0012610-9","POLO MANGA CORTA","Rio Paila Castilla","5203795	CAMIBUSO BLANCO ADMON FABRICA","BLANCO",1149,18080.0,1627.0,1.18,"false","false",15.25,23254.0,"","","Camiseta-","","80372883","19/02/2026"
10,"COS-0012610-10","camisa  overol","Rio Paila Castilla","5205500	CAMISA DRIL AZUL M/L T.AGRICOLA","",1124,33548.0,3019.0,1.3,"true","false",23.08,47537.0,"","","Camisa-","","80378008","19/02/2026"
11,"COS-0012610-11","pantalon sudadera","Rio Paila Castilla","5203794	PANTALON SUDADERA BLANCO MTTO FABRICA","",975,25762.0,2319.0,1.3,"true","false",23.08,36505.0,"","","Pantalon-","","80378115","19/02/2026"
12,"COS-0012610-12","CAMISA MANGA CORTA","Rio Paila Castilla","5203532	CAMISA DACRON BLANCA M/C ELABORACION","",875,27390.0,2465.0,1.3,"true","false",23.08,38812.0,"","","Camisa-","","80378294","19/02/2026"
13,"COS-0012610-13","camisa  overol","Rio Paila Castilla","5203534	CAMISA DRIL GRIS C/FALLA MOTO FABRICA","",862,35373.0,3184.0,1.3,"true","false",23.08,50124.0,"","","Camisa-","","80416957","20/02/2026"
14,"COS-0012610-14","Cofia","Rio Paila Castilla","5202674	COFIA (GORRO) DACRON BLANCA EMPACADERO","BLANCO",826,4886.0,440.0,1.3,"false","false",23.08,6924.0,"","","Gorro-","","80420420","20/02/2026"
15,"COS-0012610-15","Camibuso Polo Manga Larga","Rio Paila Castilla","5205215	CAMIBUSO BLANCO MANGA LARGA EMPACADERO","",685,25196.0,2268.0,1.3,"true","false",23.08,35703.0,"","","Camibuzo-","","80420991","20/02/2026"
16,"COS-0012610-16","camisa  overol","Rio Paila Castilla","5204604	CAMISA DRIL AZUL TURQ M/LARGA MECAN AGRC","",678,33753.0,3038.0,1.3,"true","false",23.08,47828.0,"","","Camisa-","","80421975","20/02/2026"
17,"COS-0012610-17","camisa  overol","Rio Paila Castilla","5206029	CAMISA ML SOLDADOR TALLER AGRICOLA","",582,39670.0,3570.0,1.3,"true","false",23.08,56212.0,"","","Camisa-","","80424574","20/02/2026"
18,"COS-0012610-18","POLO MANGA CORTA","Rio Paila Castilla","5202800	CAMIBUSO AZUL TURQUI T.AGRÍCOLA","",572,24376.0,2194.0,1.3,"true","false",23.08,34541.0,"","","Camiseta-","","80425404","20/02/2026"
19,"COS-0012610-19","TAPABOCAS","Rio Paila Castilla","5203756	TAPABOCA DACRON COLOR BLANCO BPM","BLANCO",572,5270.0,474.0,1.3,"false","false",23.08,7467.0,"","","Accesorios-","","80426381","20/02/2026"
20,"COS-0012610-20","BATA TIPO LABORATORIO","Rio Paila Castilla","5206022	CAMISA DACRON BLANCA M/C ELAB BRIGADISTA","BLANCO",136,29670.0,2670.0,1.3,"false","false",23.08,42042.0,"","","Bata-","","80427097","20/02/2026"
21,"COS-0012610-21","POLO MANGA CORTA","Rio Paila Castilla","5203723	CAMIBUSO PERSONAL OPERATIVO FABRICA M/C","",454,23196.0,2088.0,1.3,"true","false",23.08,32869.0,"","","Camiseta-","","80427892","20/02/2026"
22,"COS-0012610-22","PANTALÓN JEAN","Rio Paila Castilla","5202751	JEANS DAMA TELA STRECH 10 ONZAS ADMON","AZUL",415,29643.0,2668.0,1.3,"false","false",23.08,42004.0,"","","Pantalon-","","80428019","20/02/2026"
23,"COS-0012610-23","camisa  overol","Rio Paila Castilla","5206053	CAMISA ML SOLDADOR FÁBRICA","",396,42279.0,3805.0,1.3,"true","false",23.08,59909.0,"","","Camisa-","","80428442","20/02/2026"
24,"COS-0012610-24","CAMISA MANGA CORTA","Rio Paila Castilla","5202120	DELANTAL DACRON AZUL ELECTRICISTA TALLER","AZUL",281,27820.0,2504.0,1.3,"false","false",23.08,39421.0,"","","Camisa-","","80428865","20/02/2026"
25,"COS-0012610-25","CAMISA MANGA CORTA","Rio Paila Castilla","5206038	CAMISA DACRON AZUL PASTRANA BRIGADISTAS","",198,28246.0,2542.0,1.3,"true","false",23.08,40024.0,"","","Camisa-","","80429261","20/02/2026"
26,"COS-0012610-26","camisa  overol","Rio Paila Castilla","5206093	CAMISA CAMPO Y COSECHA PARA BRIGADISTAS","",185,35673.0,3211.0,1.3,"true","false",23.08,50549.0,"","","Camisa-","","80431089","20/02/2026"
27,"COS-0012610-27","camisa  overol","Rio Paila Castilla","5206042	CAMISA ML SOLDADOR TALLER AGRIC./ BRIGAD","",180,44294.0,3986.0,1.3,"true","false",23.08,62764.0,"","","Camisa-","","80431352","20/02/2026"
28,"COS-0012610-28","Camibuso Polo Manga Larga","Rio Paila Castilla","5204320	CAMIBUSO FRANELA OPERATIVOS FCA XS A XXL","",179,24896.0,2241.0,1.3,"true","false",23.08,35278.0,"","","Camibuzo-","","80431749","20/02/2026"
29,"COS-0012610-29","Pantalón dotación","Rio Paila Castilla","5202139	PANTALON GABARDINA AZUL CONDUCTORES","AZUL",169,28590.0,2573.0,1.3,"false","false",23.08,40512.0,"","","Pantalon-","","80431775","20/02/2026"
30,"COS-0012610-30","POLO MANGA CORTA","Rio Paila Castilla","5204603	CAMIBUSO BLANCO M/LARGA ESTUDIAN FABRICA","",86,24476.0,2203.0,1.3,"true","false",23.08,34683.0,"","","Camiseta-","","80431970","20/02/2026"
31,"COS-0012610-31","CAMISA MANGA CORTA","Rio Paila Castilla","5202824	CAMISA DACRON GRIS MC PERSONAL BASCULA","",143,24760.0,2228.0,1.3,"true","false",23.08,35084.0,"","","Camisa-","","80432439","20/02/2026"
32,"COS-0012610-32","CAMISA MANGA CORTA","Rio Paila Castilla","5206022	CAMISA DACRON BLANCA M/C ELAB BRIGADISTA","",136,28050.0,2525.0,1.3,"true","false",23.08,39748.0,"","","Camisa-","","80432814","20/02/2026"
33,"COS-0012610-33","CAMISA MANGA LARGA","Rio Paila Castilla","5206035	CAMISA M/L SUPERVISORES COSECHA","AZUL",119,35481.0,3193.0,1.3,"false","false",23.08,50276.0,"","","Camisa-","","80432912","20/02/2026"
34,"COS-0012610-34","POLO MANGA CORTA","Rio Paila Castilla","5206019	CAMIBUSO BLANCO ADM FAB LIDERES EMERGEN","",117,24576.0,2212.0,1.3,"true","false",23.08,34824.0,"","","Camiseta-","","80538903","23/02/2026"
35,"COS-0012610-35","camisa  overol","Rio Paila Castilla","5206091	CAMISA DRIL AZUL T/A M/L BRIGADISTA","",108,40263.0,3624.0,1.3,"true","false",23.08,57053.0,"","","Camisa-","","80540047","23/02/2026"
36,"COS-0012610-36","PANTALÓN JEAN","Rio Paila Castilla","5202750	JEANS DOTACION UNISEX 13 ONZAS ADMON","",96,29492.0,2654.0,1.3,"true","false",23.08,41790.0,"","","Pantalon-","","80540407","23/02/2026"
37,"COS-0012610-37","camisa  overol","Rio Paila Castilla","5206040	CAMISA DRIL GRIS FAB C/FALLA ML BRIGADI","",96,35673.0,3211.0,1.3,"true","false",23.08,50549.0,"","","Camisa-","","80540738","23/02/2026"
38,"COS-0012610-38","POLO MANGA CORTA","Rio Paila Castilla","5206018	CAMIBUSO BLANCO ADM FAB BRIGADISTAS","",86,24476.0,2203.0,1.3,"true","false",23.08,34683.0,"","","Camiseta-","","80540914","23/02/2026"
39,"COS-0012610-39","camisa  overol","Rio Paila Castilla","5206092	CAMISA AZUL M/L TALLER AGRIC BRIGADISTAS","",74,35673.0,3211.0,1.3,"true","false",23.08,50549.0,"","","Camisa-","","80541742","23/02/2026"
40,"COS-0012610-40","POLO MANGA CORTA","Rio Paila Castilla","5206012	CAMIBUSO BLANCO ADMON FABRICA PARA DAMA","",67,25312.0,2278.0,1.3,"true","false",23.08,35867.0,"","","Camiseta-","","80541908","23/02/2026"
41,"COS-0012610-41","camisa  overol","Rio Paila Castilla","5206020	CAMISA DRIL AZUL ML/FAB BRIGADISTA","",67,33783.0,3040.0,1.3,"true","false",23.08,47870.0,"","","Camisa-","","80542073","23/02/2026"
42,"COS-0012610-42","camisa  overol","Rio Paila Castilla","5206054	CAMISA ML SOLDADOR FAB/ BRIGADISTAS","",67,39814.0,3583.0,1.3,"true","false",23.08,56416.0,"","","Camisa-","","80544989","23/02/2026"
43,"COS-0012610-43","camisa  overol","Rio Paila Castilla","5202808	CAMISA DRIL GRIS CLARO M/L MTTO FABRICA","",64,36663.0,3300.0,1.3,"true","false",23.08,51952.0,"","","Camisa-","","80545285","23/02/2026"
